Nº Código,Alíc.,Mínimo,Actividad ID,Descripción,Rama ID,Rama,Categoria ID,Categoria
242490,7.00,705.00,1167,"Fabricación de perfumes, cosméticos y otros productos de higiene y tocador",15,ACTIVIDADES INDUSTRIALES,101,Fabricación de productos químicos diversos
242200,7.00,705.00,1162,"Fabricación de pinturas, barnices, lacas, esmaltes y productos similares y conexos (excepto tintas)",15,ACTIVIDADES INDUSTRIALES,101,Fabricación de productos químicos diversos
242100,7.00,705.00,1161,Fabricación de plaguicidas (incluye los biológicos),15,ACTIVIDADES INDUSTRIALES,101,Fabricación de productos químicos diversos
242411,7.00,705.00,1165,"Fabricación de preparados para la limpieza, pulido y saneamiento",15,ACTIVIDADES INDUSTRIALES,101,Fabricación de productos químicos diversos
242909,7.00,705.00,1171,Fabricación de productos químicos n.c.p. (Incluye aceites esenciales),15,ACTIVIDADES INDUSTRIALES,101,Fabricación de productos químicos diversos
242901,7.00,705.00,1168,Fabricación de tintas y negro de humo (incluye tintas de imprenta),15,ACTIVIDADES INDUSTRIALES,101,Fabricación de productos químicos diversos
241200,7.00,705.00,1156,Fabricación de abonos y fertilizantes (incluye los biológicos),15,ACTIVIDADES INDUSTRIALES,100,Fabricación de sustancias químicas industriales básicas
243000,7.00,705.00,1159,Fabricación de fibras artificiales no clasificados en otra parte excepto vidrio,15,ACTIVIDADES INDUSTRIALES,100,Fabricación de sustancias químicas industriales básicas
241110.1,7.00,895.00,1150,"Fabricación de gases comprimidos y licuados, excepto los de uso doméstico",15,ACTIVIDADES INDUSTRIALES,100,Fabricación de sustancias químicas industriales básicas
241110.2,7.00,895.00,1151,Fabricación de gases comprimidos y licuados para uso doméstico,15,ACTIVIDADES INDUSTRIALES,100,Fabricación de sustancias químicas industriales básicas
241130,7.00,450.00,1153,Fabricación de hielo seco,15,ACTIVIDADES INDUSTRIALES,100,Fabricación de sustancias químicas industriales básicas
241309,7.00,705.00,1158,Fabricación de materiales plásticos,15,ACTIVIDADES INDUSTRIALES,100,Fabricación de sustancias químicas industriales básicas
241180,7.00,705.00,1154,Fabricación de materias químicas inorgánicas básicas n.c.p.,15,ACTIVIDADES INDUSTRIALES,100,Fabricación de sustancias químicas industriales básicas
241190,7.00,705.00,1155,"Fabricación de materias químicas orgánicas básicas n.c.p. (Incluye la fabricación de alcoholes excepto el etílico, sustancias químicas para elaboración de sustancias plásticas, )",15,ACTIVIDADES INDUSTRIALES,100,Fabricación de sustancias químicas industriales básicas
241301,7.00,705.00,1157,Fabricación de resinas y cauchos sintéticos,15,ACTIVIDADES INDUSTRIALES,100,Fabricación de sustancias químicas industriales básicas
241120,7.00,705.00,1152,Fabricación de tanino y curtientes naturales o sintéticos,15,ACTIVIDADES INDUSTRIALES,100,Fabricación de sustancias químicas industriales básicas
244000,7.00,875.00,1160,"Fabricación y comercialización al por mayor de sustancias químicas, con planta industrial fuera del ejido municipal",15,ACTIVIDADES INDUSTRIALES,100,Fabricación de sustancias químicas industriales básicas
171200.2,7.00,705.00,1090,"Acabado de textiles (incluye blanqueo, teñido y estampado)",15,ACTIVIDADES INDUSTRIALES,92,Fabricación de textiles
173091,7.00,320.00,1102,Costurera con superficie menor a 100 m2,15,ACTIVIDADES INDUSTRIALES,92,Fabricación de textiles
172109,7.00,705.00,1095,Fabricación de artículos confeccionados con materiales textiles. n.c.p. (excepto prendas de vestir),15,ACTIVIDADES INDUSTRIALES,92,Fabricación de textiles
172103,7.00,705.00,1093,Fabricación de artículos de lona y sucedáneos de lona,15,ACTIVIDADES INDUSTRIALES,92,Fabricación de textiles
172104,7.00,705.00,1094,Fabricación de bolsas de materiales textiles para productos a granel,15,ACTIVIDADES INDUSTRIALES,92,Fabricación de textiles
172900,7.00,705.00,1098,Fabricación de cortinas. Cortinerías,15,ACTIVIDADES INDUSTRIALES,92,Fabricación de textiles
172101,7.00,705.00,1091,"Fabricación de frazadas, mantas, colchas, cobertores, etc.",15,ACTIVIDADES INDUSTRIALES,92,Fabricación de textiles
173010,7.00,705.00,1099,Fabricación de medias,15,ACTIVIDADES INDUSTRIALES,92,Fabricación de textiles
172102,7.00,705.00,1092,Fabricación de ropa para cama y mantelería,15,ACTIVIDADES INDUSTRIALES,92,Fabricación de textiles
172300,7.00,705.00,1097,"Fabricación de sogas, cables, cordeles y artículos conexos de cáñamo, sisal, lino y otras fibras naturales",15,ACTIVIDADES INDUSTRIALES,92,Fabricación de textiles
172200,7.00,705.00,1096,Fabricación de tapices y alfombras,15,ACTIVIDADES INDUSTRIALES,92,Fabricación de textiles
173090,7.00,705.00,1100,Fabricación de tejidos y artículos de punto,15,ACTIVIDADES INDUSTRIALES,92,Fabricación de textiles
173093,7.00,875.00,1105,"Fabricación y comercialización al por mayor de artículos textiles, con planta industrial fuera del ejido municipal",15,ACTIVIDADES INDUSTRIALES,92,Fabricación de textiles
173092.1,7.00,705.00,1104,Fábrica de estropajos,15,ACTIVIDADES INDUSTRIALES,92,Fabricación de textiles
173092,7.00,705.00,1103,Fábrica de textiles en general,15,ACTIVIDADES INDUSTRIALES,92,Fabricación de textiles
171132,7.00,705.00,1083,Hilados de algodón. Hilandería de algodón y sus mezclas,15,ACTIVIDADES INDUSTRIALES,92,Fabricación de textiles
171131,7.00,705.00,1082,Hilados de lana. Hilandería de lana y sus mezclas,15,ACTIVIDADES INDUSTRIALES,92,Fabricación de textiles
171139,7.00,705.00,1084,Hilandería de fibras textiles (excepto algodón y lana),15,ACTIVIDADES INDUSTRIALES,92,Fabricación de textiles
171120,7.00,705.00,1080,Lavado y limpieza de lana. Lavadero,15,ACTIVIDADES INDUSTRIALES,92,Fabricación de textiles
171121,7.00,705.00,1081,Lavandería y Tintorería industrial,15,ACTIVIDADES INDUSTRIALES,92,Fabricación de textiles
171111,7.00,705.00,1078,Preparación de fibras de algodón (incluye desmotado),15,ACTIVIDADES INDUSTRIALES,92,Fabricación de textiles
171112,7.00,705.00,1079,Preparación de fibras textiles vegetales excepto algodón,15,ACTIVIDADES INDUSTRIALES,92,Fabricación de textiles
171142,7.00,705.00,1086,Tejido de algodón. Tejeduría de algodón,15,ACTIVIDADES INDUSTRIALES,92,Fabricación de textiles
171143,7.00,705.00,1087,Tejido de fibras sintéticas y seda (excluido fabricación de medias. Tejeduría),15,ACTIVIDADES INDUSTRIALES,92,Fabricación de textiles
171149,7.00,705.00,1088,Tejido de fibras textiles no clasificados en otra parte,15,ACTIVIDADES INDUSTRIALES,92,Fabricación de textiles
171141,7.00,705.00,1085,Tejido de lana. Tejeduría de lana,15,ACTIVIDADES INDUSTRIALES,92,Fabricación de textiles
173090.1,7.00,320.00,1101,"Tejidos artesanales sin local de atención, sin empleados",15,ACTIVIDADES INDUSTRIALES,92,Fabricación de textiles
171200.1,7.00,320.00,1089,"Terminado artesanal de textiles y calzados sin local de atención, sin empleados",15,ACTIVIDADES INDUSTRIALES,92,Fabricación de textiles
261099,7.00,705.00,1188,Fabricación de artículos de vidrio y cristal excepto espejos y vitrales,15,ACTIVIDADES INDUSTRIALES,104,Fabricación de vidrio y productos de vidrio
261091,7.00,705.00,1187,Fabricación de espejos y vitrales,15,ACTIVIDADES INDUSTRIALES,104,Fabricación de vidrio y productos de vidrio
261020,7.00,705.00,1186,Fabricación de vidrios planos y templados,15,ACTIVIDADES INDUSTRIALES,104,Fabricación de vidrio y productos de vidrio
261099.1,7.00,875.00,1189,"Fabricación y comercialización al por mayor de vidrios y productos de vidrio, con planta industrial fuera del ejido municipal",15,ACTIVIDADES INDUSTRIALES,104,Fabricación de vidrio y productos de vidrio
332001,7.00,705.00,1282,Fabricación de aparatos y accesorios para fotografía,15,ACTIVIDADES INDUSTRIALES,112,"Fabricación y reparación de equipos profesionales y científicos, instrumentos de medida y control, fotográficos y de óptica, relojes"
332003,7.00,705.00,1284,Fabricación de instrumentos de óptica,15,ACTIVIDADES INDUSTRIALES,112,"Fabricación y reparación de equipos profesionales y científicos, instrumentos de medida y control, fotográficos y de óptica, relojes"
332002,7.00,455.00,1283,Fabricación de lentes y artículos oftálmicos,15,ACTIVIDADES INDUSTRIALES,112,"Fabricación y reparación de equipos profesionales y científicos, instrumentos de medida y control, fotográficos y de óptica, relojes"
333000,7.00,705.00,1285,Fabricación y armado de relojes (incluye Fabricación de piezas y cajas para relojes y mecanismos similares),15,ACTIVIDADES INDUSTRIALES,112,"Fabricación y reparación de equipos profesionales y científicos, instrumentos de medida y control, fotográficos y de óptica, relojes"
334000,7.00,875.00,1286,"Fabricación y comercialización al por mayor de equipos, con planta industrial fuera del ejido municipal",15,ACTIVIDADES INDUSTRIALES,112,"Fabricación y reparación de equipos profesionales y científicos, instrumentos de medida y control, fotográficos y de óptica, relojes"
331200,7.00,455.00,1281,"Fabricación y reparación de equipo profesional y científico, e instrumentos de medida y control no clasificados en otra parte",15,ACTIVIDADES INDUSTRIALES,112,"Fabricación y reparación de equipos profesionales y científicos, instrumentos de medida y control, fotográficos y de óptica, relojes"
331100,7.00,455.00,1280,"Fabricación y reparación e instrumentos y aparatos de cirugía, medicina, odontología, ortopedia, sus partes y accesorios",15,ACTIVIDADES INDUSTRIALES,112,"Fabricación y reparación de equipos profesionales y científicos, instrumentos de medida y control, fotográficos y de óptica, relojes"
293095,7.00,705.00,1254,"Fabricación de artefactos para iluminación metálicos, excepto los eléctricos",15,ACTIVIDADES INDUSTRIALES,110,Fabricación y reparación de maquinaria excepto la eléctrica
291400,7.00,705.00,1235,"Fabricación de hornos, hogares, estufas y calefactores industriales (excluidos los eléctricos)",15,ACTIVIDADES INDUSTRIALES,110,Fabricación y reparación de maquinaria excepto la eléctrica
291200.2,7.00,705.00,1234,"Fabricación de válvulas, grifos y accesorios de cañerías",15,ACTIVIDADES INDUSTRIALES,110,Fabricación y reparación de maquinaria excepto la eléctrica
293096,7.00,875.00,1255,"Fabricación y comercialización al por mayor de maquinaria, con planta industrial fuera del ejido municipal",15,ACTIVIDADES INDUSTRIALES,110,Fabricación y reparación de maquinaria excepto la eléctrica
291900.4,7.00,705.00,1240,Fabricación y reparación de accesorios de máquinas y equipos n.c.p. (excepto los eléctricos),15,ACTIVIDADES INDUSTRIALES,110,Fabricación y reparación de maquinaria excepto la eléctrica
292700,8.40,705.00,1248,Fabricación y reparación de armas (excepto municiones),15,ACTIVIDADES INDUSTRIALES,110,Fabricación y reparación de maquinaria excepto la eléctrica
291500,7.00,705.00,1236,"Fabricación y reparación de ascensores, escaleras mecánicas, montacargas",15,ACTIVIDADES INDUSTRIALES,110,Fabricación y reparación de maquinaria excepto la eléctrica
292909.1,7.00,705.00,1250,"Fabricación y reparación de básculas, balanzas y dinamómetros, excepto los científicos para uso de laboratorio",15,ACTIVIDADES INDUSTRIALES,110,Fabricación y reparación de maquinaria excepto la eléctrica
291200.1,7.00,705.00,1233,"Fabricación y reparación de bombas, compresores y maquinaria o equipos similares",15,ACTIVIDADES INDUSTRIALES,110,Fabricación y reparación de maquinaria excepto la eléctrica
293010,7.00,705.00,1253,"Fabricación y reparación de cocinas, calefones, estufas y calefactores de uso doméstico, no eléctricos",15,ACTIVIDADES INDUSTRIALES,110,Fabricación y reparación de maquinaria excepto la eléctrica
292190,7.00,705.00,1242,Fabricación y reparación de maquinaria agropecuaria y forestal (excepto tractores),15,ACTIVIDADES INDUSTRIALES,110,Fabricación y reparación de maquinaria excepto la eléctrica
292500,7.00,705.00,1246,"Fabricación y reparación de maquinaria para la elaboración y envases de productos alimenticios, bebidas y tabaco",15,ACTIVIDADES INDUSTRIALES,110,Fabricación y reparación de maquinaria excepto la eléctrica
292400.2,7.00,705.00,1245,Fabricación y reparación de maquinaria y equipo para la construcción,15,ACTIVIDADES INDUSTRIALES,110,Fabricación y reparación de maquinaria excepto la eléctrica
292901,7.00,705.00,1249,Fabricación y reparación de maquinaria y equipo para la industria del papel y las artes gráficas,15,ACTIVIDADES INDUSTRIALES,110,Fabricación y reparación de maquinaria excepto la eléctrica
292400.1,7.00,705.00,1244,"Fabricación y reparación de maquinaria y equipo para la industria minera, petrolera y canteras",15,ACTIVIDADES INDUSTRIALES,110,Fabricación y reparación de maquinaria excepto la eléctrica
292600,7.00,705.00,1247,"Fabricación y reparación de maquinaria y equipo para la industria textil, prendas de vestir y cuero",15,ACTIVIDADES INDUSTRIALES,110,Fabricación y reparación de maquinaria excepto la eléctrica
292909.2,7.00,705.00,1251,Fabricación y reparación de maquinaria y equipo para trabajar la madera,15,ACTIVIDADES INDUSTRIALES,110,Fabricación y reparación de maquinaria excepto la eléctrica
292300,7.00,705.00,1243,"Fabricación y reparación de maquinaria y equipo para trabajar los metales, incluyendo máquinas herramienta y máquinas para metalurgia",15,ACTIVIDADES INDUSTRIALES,110,Fabricación y reparación de maquinaria excepto la eléctrica
291900.2,7.00,705.00,1238,Fabricación y reparación de maquinaria y equipo para uso vial,15,ACTIVIDADES INDUSTRIALES,110,Fabricación y reparación de maquinaria excepto la eléctrica
291900.1,7.00,705.00,1237,Fabricación y reparación de maquinaria y equipos para la industria en general n.c.p.,15,ACTIVIDADES INDUSTRIALES,110,Fabricación y reparación de maquinaria excepto la eléctrica
292909.3,7.00,705.00,1252,Fabricación y reparación de máquinas y equipos de refrigeración,15,ACTIVIDADES INDUSTRIALES,110,Fabricación y reparación de maquinaria excepto la eléctrica
291900.3,7.00,705.00,1239,Fabricación y reparación de máquinas y equipos n.c.p. (excepto la maquinaria eléctrica),15,ACTIVIDADES INDUSTRIALES,110,Fabricación y reparación de maquinaria excepto la eléctrica
291100,7.00,705.00,1232,"Fabricación y reparación de motores y turbinas, incluyendo máquinas de vapor (excepto de motocicletas, automotores y naves)",15,ACTIVIDADES INDUSTRIALES,110,Fabricación y reparación de maquinaria excepto la eléctrica
292110,7.00,705.00,1241,Fabricación y reparación de tractores,15,ACTIVIDADES INDUSTRIALES,110,Fabricación y reparación de maquinaria excepto la eléctrica
314000,7.00,705.00,1270,Fabricación de acumuladores y pilas eléctricas,15,ACTIVIDADES INDUSTRIALES,111,"Fabricación y reparación de maquinarias, aparatos, accesorios y suministros eléctricos y electrónicos"
293099.2,7.00,705.00,1263,Fabricación de aparatos y accesorios eléctricos de uso doméstico no clasificados en otra parte,15,ACTIVIDADES INDUSTRIALES,111,"Fabricación y reparación de maquinarias, aparatos, accesorios y suministros eléctricos y electrónicos"
293099.1,7.00,705.00,1262,Fabricación de aparatos y suministros eléctricos no clasificados en otra parte (incluye accesorios eléctricos),15,ACTIVIDADES INDUSTRIALES,111,"Fabricación y reparación de maquinarias, aparatos, accesorios y suministros eléctricos y electrónicos"
